chr,start,stop,ID
chr4,11091116,11094149,Mp4g10020
chr4,11100889,11106638,Mp4g10030
chr4,11106040,11109129,Mp4g10040
chr4,11109752,11112554,Mp4g10050
chr4,11115716,11119090,Mp4g10060
chr4,11119490,11120322,Mp4g10070
chr4,11157552,11164828,Mp4g10080
chr4,11179586,11184843,Mp4g10100
chr4,11186695,11191005,Mp4g10120
chr4,11198096,11200317,Mp4g10130
chr4,11209855,11212112,Mp4g10140
chr4,11227620,11230316,Mp4g10150
chr4,11233234,11235603,Mp4g10160
chr4,11268385,11276750,Mp4g10170
chr4,11279235,11288407,Mp4g10190
chr4,11288583,11293219,Mp4g10200
chr4,11295434,11311872,Mp4g10210
chr4,11322349,11326231,Mp4g10220
chr4,11327127,11327912,Mp4g10230
chr4,11329272,11336528,Mp4g10240
chr4,11359877,11365520,Mp4g10250
chr4,11366269,11369594,Mp4g10260
chr4,11370284,11372618,Mp4g10270
chr4,11378795,11380782,Mp4g10280
chr4,11381494,11385689,Mp4g10290
chr4,11384745,11388846,Mp4g10300
chr4,11393566,11399173,Mp4g10310
chr4,11400052,11402406,Mp4g10320
chr4,11403016,11407628,Mp4g10330
chr4,11406532,11406627,Mp4g10335
chr4,11413231,11414102,Mp4g10340
chr4,11425518,11426420,Mp4g10350
chr4,11425518,11426422,Mp4g10360
chr4,11426942,11428949,Mp4g10370
chr4,11442059,11448438,Mp4g10380
chr4,11449505,11451026,Mp4g10390
chr4,11452222,11457291,Mp4g10400
chr4,11469441,11472071,Mp4g10410
chr4,11475464,11478004,Mp4g10420
chr4,11476656,11476811,Mp4g10425
chr4,11478580,11484762,Mp4g10430
chr4,11489704,11491386,Mp4g10440
chr4,11502909,11504840,Mp4g10450
chr4,11515490,11521584,Mp4g10460
chr4,11535483,11540515,Mp4g10470
chr4,11557173,11557830,Mp4g10480
chr4,11558419,11562546,Mp4g10490
chr4,11568175,11569337,Mp4g10500
chr4,11571780,11576663,Mp4g10510
chr4,11579996,11587492,Mp4g10520
chr4,11589648,11591310,Mp4g10530
chr4,11644726,11647117,Mp4g10550
chr4,11647413,11650705,Mp4g10560
chr4,11652379,11657767,Mp4g10570
chr4,11661375,11664105,Mp4g10580
chr4,11670580,11672788,Mp4g10590
chr4,11681161,11684575,Mp4g10600
chr4,11686485,11693629,Mp4g10610
chr4,11710426,11713983,Mp4g10620
chr4,11729674,11733591,Mp4g10630
chr4,11750491,11766046,Mp4g10640
chr4,11766699,11768123,Mp4g10650
chr4,11769163,11773953,Mp4g10660
chr4,11794213,11795336,Mp4g10670
chr4,11799294,11802058,Mp4g10680
chr4,11809776,11811347,Mp4g10690
chr4,11812566,11815854,Mp4g10700
chr4,11822876,11828107,Mp4g10710
chr4,11833087,11837007,Mp4g10720
chr4,11844794,11845862,Mp4g10730
chr4,11852371,11854742,Mp4g10740
chr4,11857473,11859700,Mp4g10750
chr4,11860501,11861714,Mp4g10760
chr4,11861715,11862740,Mp4g10770
chr4,11872820,11874732,Mp4g10780
chr4,11879704,11881536,Mp4g10790
chr4,11881989,11886094,Mp4g10800
chr4,11887250,11889702,Mp4g10810
chr4,11890177,11892563,Mp4g10820
chr4,11893689,11894695,Mp4g10830
chr4,11896001,11897729,Mp4g10840
chr4,11898115,11899397,Mp4g10850
chr4,11898461,11898522,Mp4g10855
chr4,11916029,11919570,Mp4g10860
chr4,11927198,11933227,Mp4g10870
chr4,11940680,11942543,Mp4g10880
chr4,11968094,11969827,Mp4g10900
chr4,11974655,11979344,Mp4g10910
chr4,12000116,12002542,Mp4g10930
chr4,12000776,12000839,Mp4g10935
chr4,12003290,12012269,Mp4g10940
chr4,12023242,12030807,Mp4g10950
chr4,12034936,12040987,Mp4g10960
chr4,12111261,12112595,Mp4g10970
chr4,12116850,12128020,Mp4g10980
chr4,12147591,12150818,Mp4g10990
chr4,12155248,12163630,Mp4g11000
chr4,12172689,12180566,Mp4g11010
chr4,12189623,12192325,Mp4g11020
chr4,12193428,12195854,Mp4g11030
chr4,12229739,12238139,Mp4g11050
chr4,12250485,12252025,Mp4g11060
chr4,12252711,12256545,Mp4g11070
chr4,12256555,12262089,Mp4g11080
chr4,12261184,12262772,Mp4g11090
chr4,12262810,12263944,Mp4g11100
chr4,12265879,12268672,Mp4g11110
chr4,12275890,12283072,Mp4g11120
chr4,12296304,12299644,Mp4g11130
chr4,12300559,12301783,Mp4g11140
chr4,12306271,12309256,Mp4g11150
chr4,12324805,12326422,Mp4g11160
chr4,12327778,12329103,Mp4g11170
chr4,12347423,12348574,Mp4g11180
chr4,12359434,12367846,Mp4g11190
chr4,12377438,12381565,Mp4g11200
chr4,12381879,12389010,Mp4g11210
chr4,12396212,12397697,Mp4g11220
chr4,12410760,12412277,Mp4g11240
chr4,12413143,12413424,Mp4g11250
chr4,12416003,12420333,Mp4g11260
chr4,12439088,12446247,Mp4g11270
chr4,12449234,12451063,Mp4g11280
chr4,12465949,12467237,Mp4g11290
chr4,12469719,12471686,Mp4g11300
chr4,12478523,12485961,Mp4g11320
chr4,12486294,12492233,Mp4g11330
chr4,12496284,12498123,Mp4g11340
chr4,12500343,12502271,Mp4g11350
chr4,12512627,12523448,Mp4g11360
chr4,12529960,12535450,Mp4g11370
chr4,12542319,12546338,Mp4g11380
chr4,12548221,12548839,Mp4g11390
chr4,12561107,12569564,Mp4g11400
chr4,12579832,12582543,Mp4g11410
chr4,12585783,12585855,Mp4g11415a
chr4,12593449,12597906,Mp4g11420
chr4,12604857,12608709,Mp4g11430
chr4,12616385,12623247,Mp4g11440
chr4,12627853,12632876,Mp4g11450
chr4,12640849,12650669,Mp4g11460
chr4,12659341,12671981,Mp4g11470
chr4,12674823,12676281,Mp4g11480
chr4,12681878,12684972,Mp4g11490
chr4,12693397,12699703,Mp4g11500
chr4,12700187,12702705,Mp4g11510
chr4,12705567,12705639,Mp4g11515a
chr4,12711010,12716141,Mp4g11520
chr4,12718518,12727088,Mp4g11530
chr4,12749685,12752115,Mp4g11540
chr4,12752124,12752684,Mp4g11550
chr4,12759338,12759494,Mp4g11555
chr4,12759951,12764513,Mp4g11560
chr4,12764840,12767788,Mp4g11570
chr4,12783016,12789250,Mp4g11580
chr4,12811889,12814398,Mp4g11590
chr4,12814572,12816813,Mp4g11600
chr4,12822354,12824310,Mp4g11610
chr4,12831271,12835600,Mp4g11620
chr4,12836011,12842387,Mp4g11630
chr4,12842985,12848475,Mp4g11640
chr4,12852976,12855756,Mp4g11650
chr4,12866857,12873875,Mp4g11670
chr4,12867848,12867961,Mp4g11675
chr4,12878790,12882971,Mp4g11680
chr4,12895848,12900353,Mp4g11690
chr4,12911495,12915474,Mp4g11700
chr4,12915475,12917826,Mp4g11710
chr4,12927548,12928133,Mp4g11720
chr4,12931198,12935251,Mp4g11730
chr4,12935480,12939430,Mp4g11750
chr4,12951649,12956908,Mp4g11760
chr4,12958611,12961941,Mp4g11770
chr4,13010275,13011629,Mp4g11780
chr4,13011630,13026599,Mp4g11790
chr4,13041325,13045948,Mp4g11800
chr4,13064138,13070336,Mp4g11810
chr4,13070480,13077062,Mp4g11820
chr4,13106198,13116377,Mp4g11860
chr4,13118816,13122119,Mp4g11870
chr4,13122707,13124605,Mp4g11880
chr4,13125510,13127917,Mp4g11890
chr4,13128069,13131253,Mp4g11900
chr4,13141898,13146101,Mp4g11910
chr4,13166100,13172978,Mp4g11920
chr4,13173912,13184287,Mp4g11930
chr4,13190452,13192961,Mp4g11940
chr4,13194624,13204251,Mp4g11950
chr4,13207610,13208828,Mp4g11960
chr4,13227881,13230781,Mp4g11980
chr4,13235533,13237665,Mp4g11990
chr4,13270012,13271888,Mp4g12000
chr4,13273667,13278150,Mp4g12010
chr4,13277543,13278766,Mp4g12020
chr4,13291896,13296224,Mp4g12030
chr4,13297025,13302010,Mp4g12040
chr4,13304533,13310730,Mp4g12050
chr4,13313740,13315212,Mp4g12060
chr4,13316602,13318480,Mp4g12070
chr4,13335758,13343867,Mp4g12080
chr4,13354843,13355865,Mp4g12090
chr4,13372061,13378023,Mp4g12110
chr4,13379094,13386760,Mp4g12120
chr4,13394707,13396841,Mp4g12130
chr4,13397928,13402085,Mp4g12140
chr4,13410741,13412380,Mp4g12150
chr4,13411836,13418708,Mp4g12160
chr4,13419268,13426865,Mp4g12170
chr4,13427606,13432481,Mp4g12180
chr4,13440592,13445458,Mp4g12190
chr4,13468277,13476276,Mp4g12200
chr4,13519169,13520240,Mp4g12210
chr4,13533022,13537722,Mp4g12220
chr4,13551284,13554866,Mp4g12230
chr4,13562827,13570240,Mp4g12240
chr4,13580140,13582455,Mp4g12250
chr4,13583988,13585433,Mp4g12260
chr4,13587565,13609453,Mp4g12270
chr4,13611678,13613032,Mp4g12280
chr4,13613113,13617879,Mp4g12290
chr4,13665936,13668487,Mp4g12300
chr4,13672132,13681147,Mp4g12310
chr4,13690892,13693462,Mp4g12320
chr4,13702776,13703949,Mp4g12330
chr4,13704561,13706524,Mp4g12340
chr4,13707069,13718227,Mp4g12350
chr4,13722717,13723416,Mp4g12360
chr4,13723842,13732103,Mp4g12370
chr4,13781107,13784610,Mp4g12380
chr4,13852070,13852558,Mp4g12390
chr4,13852397,13860877,Mp4g12400
chr4,13867194,13870623,Mp4g12410
chr4,13882340,13888948,Mp4g12420
chr4,13890680,13896373,Mp4g12430
chr4,13898365,13900182,Mp4g12440
chr4,13900900,13904154,Mp4g12450
chr4,13904524,13909988,Mp4g12460
chr4,13921179,13924296,Mp4g12470
chr4,13957385,13964453,Mp4g12480
chr4,13974068,13978616,Mp4g12490
chr4,13994335,13994865,Mp4g12500
chr4,13997761,14002463,Mp4g12510
chr4,14031829,14037188,Mp4g12520
chr4,14050474,14056343,Mp4g12530
chr4,14059608,14061032,Mp4g12540
chr4,14074156,14075056,Mp4g12550
chr4,14077334,14078410,Mp4g12560
chr4,14082731,14083618,Mp4g12570
chr4,14083876,14089435,Mp4g12580
chr4,14098670,14100005,Mp4g12590
chr4,14107659,14108691,Mp4g12600
chr4,14110602,14118969,Mp4g12610
chr4,14111487,14111736,Mp4g12615
chr4,14138399,14139840,Mp4g12620
chr4,14143499,14145355,Mp4g12630
chr4,14161801,14165901,Mp4g12640
chr4,14171853,14174339,Mp4g12650
chr4,14189556,14191696,Mp4g12660
chr4,14194132,14200420,Mp4g12670
chr4,14201986,14208109,Mp4g12680
chr4,14213400,14216516,Mp4g12690
chr4,14230633,14231727,Mp4g12710
chr4,14266455,14269103,Mp4g12740
chr4,14287278,14290418,Mp4g12750
chr4,14292675,14297294,Mp4g12760
chr4,14298525,14299782,Mp4g12770
chr4,14310967,14314483,Mp4g12780
chr4,14319623,14321338,Mp4g12790
chr4,14322230,14322303,Mp4g12795a
chr4,14324065,14324972,Mp4g12800
chr4,14327164,14328266,Mp4g12810
chr4,14331069,14337246,Mp4g12820
chr4,14340919,14350641,Mp4g12830
chr4,14350527,14351207,Mp4g12840
chr4,14360357,14363203,Mp4g12850
chr4,14363872,14368752,Mp4g12860
chr4,14369535,14369607,Mp4g12865a
chr4,14380423,14382411,Mp4g12870
chr4,14387330,14390720,Mp4g12880
chr4,14390721,14397178,Mp4g12890
chr4,14397398,14399613,Mp4g12900
chr4,14401268,14404027,Mp4g12910
chr4,14403907,14404176,Mp4g12920
chr4,14413283,14417112,Mp4g12930
chr4,14413368,14416772,Mp4g12940
chr4,14417827,14420509,Mp4g12950
chr4,14421395,14422832,Mp4g12960
chr4,14422278,14431114,Mp4g12970
chr4,14433780,14438687,Mp4g12980
chr4,14439365,14441409,Mp4g13000
chr4,14441798,14442178,Mp4g13010
chr4,14452206,14457285,Mp4g13020
chr4,14452445,14461274,Mp4g13030
chr4,14460141,14462653,Mp4g13040
chr4,14461958,14469408,Mp4g13050
chr4,14471992,14472062,Mp4g13055a
chr4,14484661,14485792,Mp4g13060
chr4,14485959,14486029,Mp4g13065a
chr4,14487058,14495659,Mp4g13070
chr4,14498906,14501736,Mp4g13080
chr4,14503903,14506783,Mp4g13090
chr4,14509750,14515342,Mp4g13100
chr4,14515343,14520058,Mp4g13110
chr4,14521088,14528976,Mp4g13120
chr4,14530090,14532161,Mp4g13130
chr4,14532701,14536435,Mp4g13140
chr4,14538927,14544628,Mp4g13150
chr4,14558502,14560207,Mp4g13160
chr4,14565769,14571289,Mp4g13165
chr4,14580610,14581532,Mp4g13170
chr4,14583906,14589768,Mp4g13180
chr4,14597049,14601974,Mp4g13200
chr4,14723507,14725383,Mp4g13210
chr4,14732074,14737802,Mp4g13230
chr4,14748280,14754108,Mp4g13240
chr4,14795774,14800625,Mp4g13270
chr4,14814662,14817006,Mp4g13280
chr4,14817419,14822165,Mp4g13290
chr4,14827980,14829033,Mp4g13300
chr4,14829531,14834138,Mp4g13310
chr4,14846386,14849145,Mp4g13330
chr4,14866801,14871415,Mp4g13340
chr4,14880990,14881808,Mp4g13350
chr4,14886227,14888742,Mp4g13360
chr4,14897281,14903916,Mp4g13370
chr4,14909151,14913404,Mp4g13380
chr4,14913964,14916737,Mp4g13390
chr4,14918163,14918235,Mp4g13395a
chr4,14926706,14931303,Mp4g13400
chr4,14950039,14956407,Mp4g13410
chr4,14956833,14960096,Mp4g13420
chr4,14960854,14962383,Mp4g13430
chr4,14963971,14964760,Mp4g13440
chr4,14972331,14973093,Mp4g13450
chr4,14973284,14977190,Mp4g13460
chr4,14976304,14983333,Mp4g13470
chr4,14985866,14991912,Mp4g13480
chr4,14996386,15001252,Mp4g13490
chr4,15007131,15014252,Mp4g13500
chr4,15041721,15043639,Mp4g13510
chr4,15048472,15053117,Mp4g13520
chr4,15080134,15084846,Mp4g13540
chr4,15361711,15363388,Mp4g13550
chr4,15366270,15367212,Mp4g13560
chr4,15368234,15369440,Mp4g13570
chr4,15371452,15373655,Mp4g13580
chr4,15431626,15433946,Mp4g13590
chr4,15476170,15478390,Mp4g13600
chr4,15523799,15525380,Mp4g13610
chr4,15528246,15530500,Mp4g13620
chr4,15561445,15563499,Mp4g13640
chr4,15574837,15574908,Mp4g13645a
chr4,15695282,15696995,Mp4g13650
chr4,15700713,15702571,Mp4g13660
chr4,15704179,15706255,Mp4g13670
chr4,15714056,15716325,Mp4g13680
chr4,15757955,15759130,Mp4g13690
chr4,15837903,15839719,Mp4g13700
chr4,15862784,15865527,Mp4g13710
chr4,15874311,15882093,Mp4g13720
chr4,15888163,15890048,Mp4g13730
chr4,15890637,15893892,Mp4g13740
chr4,15894458,15901408,Mp4g13750
chr4,15904572,15916683,Mp4g13760
chr4,15916973,15917773,Mp4g13770
chr4,15928819,15938828,Mp4g13780
chr4,15947950,15951991,Mp4g13790
chr4,15953310,15954837,Mp4g13800
chr4,15965626,15967925,Mp4g13810
chr4,15970539,15972535,Mp4g13820
chr4,15974944,15978054,Mp4g13830
chr4,15987125,15988904,Mp4g13840
chr4,15990071,15991923,Mp4g13850
chr4,15995865,16001975,Mp4g13860
chr4,16005791,16005864,Mp4g13865a
chr4,16009073,16011834,Mp4g13870
chr4,16013481,16015640,Mp4g13880
chr4,16015659,16018709,Mp4g13890
chr4,16024481,16025379,Mp4g13900
chr4,16036458,16038600,Mp4g13910
chr4,16050235,16050937,Mp4g13920
chr4,16051279,16057239,Mp4g13930
chr4,16063242,16068135,Mp4g13940
chr4,16068773,16083697,Mp4g13950
chr4,16087306,16088567,Mp4g13960
chr4,16089095,16098236,Mp4g13970
chr4,16100830,16103440,Mp4g13980
chr4,16105612,16109409,Mp4g13990
chr4,16118199,16127606,Mp4g14000
chr4,16138632,16142159,Mp4g14010
chr4,16147828,16152365,Mp4g14020
chr4,16152387,16155648,Mp4g14030
chr4,16155649,16161769,Mp4g14040
chr4,16161932,16162667,Mp4g14050
chr4,16168806,16172774,Mp4g14060
chr4,16180542,16182977,Mp4g14070
chr4,16183134,16187744,Mp4g14080
chr4,16208657,16212625,Mp4g14090
chr4,16228807,16230777,Mp4g14100
chr4,16232292,16234931,Mp4g14110
chr4,16239482,16241407,Mp4g14120
chr4,16242818,16245016,Mp4g14140
chr4,16273032,16274942,Mp4g14150
chr4,16276400,16279179,Mp4g14160
chr4,16280858,16282802,Mp4g14180
chr4,16287854,16289697,Mp4g14190
chr4,16294159,16296074,Mp4g14200
chr4,16297789,16300710,Mp4g14210
chr4,16301875,16303784,Mp4g14220
chr4,16306705,16309798,Mp4g14230
chr4,16314947,16320738,Mp4g14240
chr4,16321385,16322798,Mp4g14250
chr4,16323054,16323506,Mp4g14260
chr4,16326701,16328823,Mp4g14270
chr4,16342915,16344201,Mp4g14280
chr4,16349768,16360256,Mp4g14290
chr4,16394646,16398586,Mp4g14300
chr4,16399240,16402764,Mp4g14310
chr4,16429025,16432807,Mp4g14320
chr4,16451158,16453014,Mp4g14330
chr4,16461300,16470931,Mp4g14340
chr4,16478241,16479825,Mp4g14350
chr4,16485054,16487909,Mp4g14360
chr4,16498365,16502257,Mp4g14380
chr4,16505038,16507731,Mp4g14390
chr4,16518316,16521263,Mp4g14400
chr4,16523187,16524036,Mp4g14410
chr4,16525574,16527947,Mp4g14420
chr4,16544296,16549051,Mp4g14430
chr4,16566888,16572839,Mp4g14440
chr4,16581435,16583331,Mp4g14450
chr4,16587415,16587487,Mp4g14455a
chr4,16592881,16595854,Mp4g14460
chr4,16597313,16597385,Mp4g14465a
chr4,16607968,16614378,Mp4g14470
chr4,16615349,16615421,Mp4g14475a
chr4,16618719,16638354,Mp4g14480
chr4,16649066,16650343,Mp4g14490
chr4,16651922,16654314,Mp4g14500
chr4,16657289,16657362,Mp4g14505a
chr4,16660664,16660737,Mp4g14505b
chr4,16664486,16668724,Mp4g14510
chr4,16677527,16685654,Mp4g14520
chr4,16688429,16690593,Mp4g14530
chr4,16701364,16703325,Mp4g14540
chr4,16705462,16709067,Mp4g14550
chr4,16722922,16724271,Mp4g14560
chr4,16724613,16726233,Mp4g14570
chr4,16731678,16734215,Mp4g14580
chr4,16740099,16742345,Mp4g14590
chr4,16754191,16754261,Mp4g14595a
chr4,16756854,16758650,Mp4g14600
chr4,16775914,16777069,Mp4g14610
chr4,16776770,16780496,Mp4g14620
chr4,16789848,16792211,Mp4g14630
chr4,16800669,16801348,Mp4g14640
chr4,16801850,16806896,Mp4g14650
chr4,16807573,16844288,Mp4g14660
chr4,16853757,16859601,Mp4g14670
chr4,16860154,16860228,Mp4g14675a
chr4,16860234,16860306,Mp4g14675b
chr4,16860981,16864376,Mp4g14680
chr4,16881144,16884204,Mp4g14690
chr4,16909371,16910650,Mp4g14700
chr4,16917142,16921172,Mp4g14710
chr4,16927557,16932519,Mp4g14720
chr4,16936217,16938476,Mp4g14730
chr4,16940651,16941178,Mp4g14740
chr4,16941301,16947052,Mp4g14750
chr4,16947053,16953698,Mp4g14760
chr4,17087996,17088877,Mp4g14780
chr4,17100799,17101715,Mp4g14790
chr4,17103924,17107049,Mp4g14800
chr4,17108004,17109134,Mp4g14820
chr4,17113567,17114354,Mp4g14830
chr4,17115737,17117071,Mp4g14840
chr4,17117646,17125775,Mp4g14850
chr4,17134354,17135219,Mp4g14860
chr4,17136633,17137462,Mp4g14870
chr4,17138800,17139714,Mp4g14880
chr4,17147643,17151347,Mp4g14890
chr4,17162755,17164427,Mp4g14900
chr4,17164685,17165627,Mp4g14910
chr4,17170112,17172328,Mp4g14920
chr4,17172385,17180724,Mp4g14930
chr4,17186850,17188572,Mp4g14940
chr4,17193545,17202404,Mp4g14950
chr4,17202623,17204589,Mp4g14960
chr4,17245612,17248263,Mp4g14980
chr4,17248436,17250271,Mp4g14990
chr4,17253119,17256084,Mp4g15000
chr4,17271184,17273560,Mp4g15010
chr4,17300803,17303135,Mp4g15020
chr4,17306034,17307486,Mp4g15030
chr4,17309260,17312336,Mp4g15040
chr4,17322929,17324480,Mp4g15050
chr4,17332402,17332515,Mp4g15060
chr4,17332423,17332494,Mp4g15065a
chr4,17334145,17335732,Mp4g15070
chr4,17340683,17341960,Mp4g15080
chr4,17344434,17346386,Mp4g15090
chr4,17348918,17350294,Mp4g15100
chr4,17352492,17355977,Mp4g15110
chr4,17358375,17365980,Mp4g15120
chr4,17366324,17367684,Mp4g15130
chr4,17391626,17393241,Mp4g15150
chr4,17393242,17397931,Mp4g15160
chr4,17418742,17424144,Mp4g15170
chr4,17424725,17427550,Mp4g15180
chr4,17427580,17429850,Mp4g15190
chr4,17449430,17454019,Mp4g15200
chr4,17462686,17470530,Mp4g15210
chr4,17472066,17474257,Mp4g15220
chr4,17477503,17483392,Mp4g15230
chr4,17499301,17505837,Mp4g15240
chr4,17511619,17514603,Mp4g15250
chr4,17518039,17525599,Mp4g15260
chr4,17532693,17536989,Mp4g15270
chr4,17536831,17537268,Mp4g15280
chr4,17595995,17604958,Mp4g15300
chr4,17607530,17609029,Mp4g15310
chr4,17613624,17616474,Mp4g15320
chr4,17620692,17625505,Mp4g15330
chr4,17630046,17634870,Mp4g15340
chr4,17711005,17711445,Mp4g15370
chr4,17735155,17738540,Mp4g15380
chr4,17745125,17750716,Mp4g15390
chr4,17754258,17756696,Mp4g15400
chr4,17757020,17759080,Mp4g15410
chr4,17759714,17762831,Mp4g15420
chr4,17768765,17772306,Mp4g15430
chr4,17775999,17778461,Mp4g15440
chr4,17788127,17790670,Mp4g15450
chr4,17793610,17796223,Mp4g15460
chr4,17796492,17799336,Mp4g15470
chr4,17800042,17802715,Mp4g15480
chr4,17803112,17806089,Mp4g15490
chr4,17806804,17806876,Mp4g15495a
chr4,17808464,17815625,Mp4g15500
chr4,17817341,17821119,Mp4g15510
chr4,17828019,17830746,Mp4g15520
chr4,17831529,17833389,Mp4g15530
chr4,17855302,17858944,Mp4g15540
chr4,17865560,17866619,Mp4g15550
chr4,17866370,17869736,Mp4g15560
chr4,17871335,17881147,Mp4g15570
chr4,17884659,17888734,Mp4g15580
chr4,17891895,17900885,Mp4g15590
chr4,17908045,17909651,Mp4g15600
chr4,17910703,17914963,Mp4g15610
chr4,17915355,17920626,Mp4g15620
chr4,17920986,17921648,Mp4g15630
chr4,17923644,17929999,Mp4g15640
chr4,17933679,17937629,Mp4g15650
chr4,17946606,17947549,Mp4g15660
chr4,17952433,17953877,Mp4g15670
chr4,17956763,17957486,Mp4g15680
chr4,17961945,17964111,Mp4g15700
chr4,17967382,17969410,Mp4g15710
chr4,17968855,17973065,Mp4g15720
chr4,17975199,17982761,Mp4g15730
chr4,17984091,17985920,Mp4g15740
chr4,17987339,17988981,Mp4g15750
chr4,17992409,17995962,Mp4g15760
chr4,18000485,18002473,Mp4g15770
chr4,18012737,18017073,Mp4g15780
chr4,18022033,18024274,Mp4g15790
chr4,18024532,18026820,Mp4g15800
chr4,18027458,18030425,Mp4g15810
chr4,18030223,18033512,Mp4g15820
chr4,18030944,18031118,Mp4g15825
chr4,18037014,18040875,Mp4g15830
chr4,18052329,18053555,Mp4g15840
chr4,18053556,18054441,Mp4g15850
chr4,18057788,18062116,Mp4g15860
chr4,18071031,18073858,Mp4g15870
chr4,18075966,18079890,Mp4g15880
chr4,18088110,18092373,Mp4g15890
chr4,18092477,18093384,Mp4g15900
chr4,18119123,18126809,Mp4g15910
chr4,18126630,18127037,Mp4g15920
chr4,18131007,18134299,Mp4g15930
chr4,18134310,18136655,Mp4g15940
chr4,18151815,18158200,Mp4g15950
chr4,18167406,18176719,Mp4g15960
chr4,18191704,18194650,Mp4g15970
chr4,18195240,18199481,Mp4g15980
chr4,18203159,18213141,Mp4g15990
chr4,18213708,18214547,Mp4g16000
chr4,18217682,18218343,Mp4g16010
chr4,18226106,18227792,Mp4g16020
chr4,18229084,18231857,Mp4g16030
chr4,18231893,18232655,Mp4g16040
chr4,18253137,18254611,Mp4g16050
chr4,18254950,18268111,Mp4g16060
chr4,18272790,18273684,Mp4g16070
chr4,18275999,18276463,Mp4g16080
chr4,18276229,18280079,Mp4g16090
chr4,18299342,18316436,Mp4g16100
chr4,18347383,18348605,Mp4g16110
chr4,18349158,18351711,Mp4g16120
chr4,18351570,18352255,Mp4g16130
chr4,18354423,18356341,Mp4g16140
chr4,18356745,18359720,Mp4g16150
chr4,18363694,18371227,Mp4g16160
chr4,18371649,18372820,Mp4g16170
chr4,18373065,18375174,Mp4g16180
chr4,18387175,18388803,Mp4g16190
chr4,18390187,18390810,Mp4g16200
chr4,18391093,18392248,Mp4g16210
chr4,18396560,18396632,Mp4g16215a
chr4,18398867,18399227,Mp4g16220
chr4,18410388,18418773,Mp4g16230
chr4,18440522,18444920,Mp4g16240
chr4,18459414,18461059,Mp4g16250
chr4,18462149,18462469,Mp4g16260
chr4,18465658,18469606,Mp4g16270
chr4,18492294,18498853,Mp4g16280
chr4,18504143,18509238,Mp4g16290
chr4,18509054,18509163,Mp4g16295
chr4,18510375,18513088,Mp4g16300
chr4,18527397,18529055,Mp4g16310
chr4,18528999,18529243,Mp4g16315
chr4,18530351,18533337,Mp4g16320
chr4,18538549,18539914,Mp4g16330
chr4,18541890,18546584,Mp4g16340
chr4,18579177,18587378,Mp4g16350
chr4,18588219,18589096,Mp4g16360
chr4,18599113,18603220,Mp4g16370
chr4,18607114,18620943,Mp4g16380
chr4,18633303,18635210,Mp4g16390
chr4,18636711,18638922,Mp4g16400
chr4,18642088,18644638,Mp4g16410
chr4,18643784,18646741,Mp4g16420
chr4,18647920,18652536,Mp4g16430
chr4,18653194,18654916,Mp4g16440
chr4,18675631,18676177,Mp4g16450
chr4,18676034,18680157,Mp4g16460
chr4,18679680,18691915,Mp4g16470
chr4,18703681,18708555,Mp4g16480
chr4,18729891,18733465,Mp4g16490
chr4,18733123,18735601,Mp4g16500
chr4,18739698,18739768,Mp4g16505a
chr4,18739778,18739850,Mp4g16505b
chr4,18741817,18747156,Mp4g16510
chr4,18754009,18754776,Mp4g16520
chr4,18800269,18801614,Mp4g16530
chr4,18804421,18808274,Mp4g16540
chr4,18809878,18811153,Mp4g16550
chr4,18829558,18833533,Mp4g16560
chr4,18837871,18840936,Mp4g16570
chr4,18843517,18847030,Mp4g16580
chr4,18852247,18852320,Mp4g16585a
chr4,18852690,18852771,Mp4g16585b
chr4,18857786,18861761,Mp4g16590
chr4,18870784,18873717,Mp4g16600
chr4,18876004,18879814,Mp4g16610
chr4,18883430,18884327,Mp4g16620
chr4,18887089,18887179,Mp4g16625
chr4,18888748,18892121,Mp4g16630
chr4,18899789,18899861,Mp4g16635a
chr4,18900394,18902043,Mp4g16640
chr4,18901762,18901856,Mp4g16645
chr4,18903258,18905121,Mp4g16650
chr4,18915571,18919585,Mp4g16660
chr4,18921623,18923883,Mp4g16670
chr4,18928211,18929715,Mp4g16680
chr4,18943669,18946072,Mp4g16690
chr4,18953714,18957907,Mp4g16700
chr4,18960569,18963105,Mp4g16710
chr4,18963932,18967911,Mp4g16720
chr4,18976105,18978195,Mp4g16730
chr4,18980319,18982705,Mp4g16740
chr4,19028250,19029708,Mp4g16750
chr4,19163303,19164974,Mp4g16770
chr4,19168298,19170271,Mp4g16780
chr4,19179972,19184069,Mp4g16790
chr4,19185447,19189767,Mp4g16800
chr4,19193322,19201790,Mp4g16810
chr4,19202161,19204666,Mp4g16820
chr4,19206319,19207606,Mp4g16830
chr4,19207732,19211827,Mp4g16840
chr4,19221221,19226157,Mp4g16850
chr4,19232950,19236144,Mp4g16860
chr4,19240155,19253229,Mp4g16870
chr4,19261919,19268081,Mp4g16880
chr4,19276179,19279332,Mp4g16890
chr4,19288813,19290240,Mp4g16900
chr4,19293420,19294298,Mp4g16910
chr4,19309017,19310825,Mp4g16920
chr4,19316645,19322565,Mp4g16930
chr4,19323348,19328781,Mp4g16940
chr4,19333825,19336644,Mp4g16950
chr4,19346579,19349211,Mp4g16960
chr4,19368961,19370399,Mp4g16980
chr4,19370415,19371797,Mp4g16990
chr4,19378976,19379049,Mp4g16995a
chr4,19383892,19386376,Mp4g17000
