pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Europe	chr5	18760001	18780000	0.0088753113206314	19198	243809	27470473	83455571
Japan	chr5	18760001	18780000	0.0002006882931979	19198	890	4434738	13726570
Europe	chr5	18780001	18800000	0.0021988621564888	19806	62321	28342386	86096682
Japan	chr5	18780001	18800000	0.0007820447081277	19806	3578	4575186	14161290
Europe	chr5	18800001	18820000	0.0041994760733565	19657	118126	28128747	85449399
Japan	chr5	18800001	18820000	0.0003138236337605	19657	1425	4540767	14054755
Japan	chr5	18820001	18840000	0.002039303051665	19657	9260	4540767	14054755
Europe	chr5	18820001	18840000	0.0041056317096059	19657	115488	28129167	85448979
Europe	chr5	18840001	18860000	0.0059812166106444	19397	166016	27756226	84319640
Japan	chr5	18840001	18860000	0.0038862170635125	19397	17413	4480707	13868855
Europe	chr5	18860001	18880000	0.0023574983379512	19632	66230	28093339	85340357
Japan	chr5	18860001	18880000	0.0012366120974092	19632	5608	4534971	14036901
Europe	chr5	18880001	18900000	0.0050168207610559	19367	139036	27713966	84188560
Japan	chr5	18880001	18900000	0.0036345128512216	19367	16260	4473777	13847405
Europe	chr5	18900001	18920000	0.0017758534316637	19723	50121	28223613	85735881
Japan	chr5	18900001	18920000	0.0007704104443951	19723	3510	4556013	14101945
Japan	chr5	18920001	18940000	0.001078349593201	19695	4906	4549545	14081925
Europe	chr5	18920001	18940000	0.0030057311563804	19695	84712	28183492	85614218
Japan	chr5	18940001	18960000	0.0035347463044479	19605	16008	4528755	14017575
Europe	chr5	18940001	18960000	0.0045733227662589	19605	128302	28054438	85223252
Japan	chr5	18960001	18980000	0.0029644953273382	19248	13181	4446288	13762320
Europe	chr5	18960001	18980000	0.0045468526447682	19248	125238	27543888	83671056
Japan	chr5	18980001	19000000	0.0017659742188808	19748	8056	4561788	14119820
Europe	chr5	18980001	19000000	0.0022291446624754	19748	62993	28258821	85845123
Japan	chr5	19000001	19020000	0.000816485328407	19628	3702	4534068	14034020
Europe	chr5	19000001	19020000	0.0030951008122263	19628	86934	28087615	85322969
Europe	chr5	19020001	19040000	0.0075139820833011	19435	208975	27811485	84483945
Japan	chr5	19020001	19040000	0.0025165469981523	19435	11298	4489485	13896025
Europe	chr5	19040001	19060000	0.0039573939451512	19619	111103	28074789	85283793
Japan	chr5	19040001	19060000	0.0014955905674087	19619	6778	4531989	14027585
Europe	chr5	19060001	19080000	0.0017534749555531	19734	49517	28239354	85783698
Japan	chr5	19060001	19080000	0.0005444709002021	19734	2482	4558554	14109810
Europe	chr5	19080001	19100000	0.0011238717344156	19781	31813	28306611	85988007
Japan	chr5	19080001	19100000	0.0004387874060792	19781	2005	4569411	14143415
Japan	chr5	19100001	19120000	0.0003895087594179	19594	1763	4526214	14009710
Europe	chr5	19100001	19120000	0.0011657685252412	19594	32687	28039014	85175118
Japan	chr5	19120001	19140000	0.0030178123404931	19651	13699	4539381	14050465
Europe	chr5	19120001	19140000	0.0041102991435347	19651	115584	28120581	85422897
Europe	chr5	19140001	19160000	0.004733088342806	19686	133334	28170613	85575095
Japan	chr5	19140001	19160000	0.0025829769810263	19686	11746	4547466	14075490
Europe	chr5	19160001	19180000	0.0031401607433282	19829	89103	28375299	86196663
Japan	chr5	19160001	19180000	0.0009367974973905	19829	4291	4580499	14177735
Europe	chr5	19180001	19200000	0.0029409258615045	19634	82629	28096254	85348998
Japan	chr5	19180001	19200000	0.0013524555645366	19634	6134	4535454	14038310
Europe	chr5	19200001	19220000	0.0016902162082467	19637	47496	28100547	85362039
Japan	chr5	19200001	19220000	0.0007808388925667	19637	3542	4536147	14040455
Japan	chr5	19220001	19240000	0.003618736121762	19679	16450	4545786	14070548
Europe	chr5	19220001	19240000	0.0035314453858736	19679	99446	28160141	85545121
Europe	chr5	19240001	19260000	0.0031613078211698	19589	88617	28031753	85153489
Japan	chr5	19240001	19260000	0.0032510073349319	19589	14711	4525059	14006135
Japan	chr5	19260001	19280000	0.0052824041819915	19629	23952	4534299	14034735
Europe	chr5	19260001	19280000	0.0050896352976886	19629	142963	28089046	85327316
Europe	chr5	19280001	19300000	0.0039810335448776	19270	109777	27575000	83767060
Japan	chr5	19280001	19300000	0.0030305276802422	19270	13490	4451370	13778050
Japan	chr5	19300001	19320000	0.0020546306465478	19523	9266	4509813	13958945
Europe	chr5	19300001	19320000	0.0023728753983054	19523	66292	27937413	84866481
Japan	chr5	19320001	19340000	0.0041361967794292	19601	18728	4527831	14014715
Europe	chr5	19320001	19340000	0.0058039849319004	19601	162794	28048660	85205918
Japan	chr5	19340001	19360000	0.004014966137723	19616	18193	4531296	14025440
Europe	chr5	19340001	19360000	0.0047023750488769	19616	131998	28070496	85270752
Japan	chr5	19360001	19380000	0.003178449410067	19584	14379	4523904	14002560
Europe	chr5	19360001	19380000	0.0034352548380172	19584	96272	28024704	85131648
Japan	chr5	19380001	19400000	0.0013042286280284	19580	5899	4522980	13999700
Europe	chr5	19380001	19400000	0.0025498786893741	19580	71445	28018980	85114260
Japan	chr5	19400001	19420000	0.0019030384645906	19693	8657	4549041	14080537
Europe	chr5	19400001	19420000	0.0034160202595697	19693	96263	28179868	85606286
Japan	chr5	19420001	19440000	0.0014525960622803	19702	6611	4551162	14086930
Europe	chr5	19420001	19440000	0.0014112087007665	19702	39787	28193562	85644594
Japan	chr5	19440001	19460000	0.0076136903148929	19458	34222	4494798	13912470
Europe	chr5	19440001	19460000	0.0035306630484574	19458	98309	27844345	84583979
Japan	chr5	19460001	19480000	0.0012639122946721	19636	5733	4535916	14039740
Europe	chr5	19460001	19480000	0.0017579978796405	19636	49398	28099010	85357798
Europe	chr5	19480001	19500000	0.0034814084544264	19462	96956	27849648	84601788
Japan	chr5	19480001	19500000	0.00234422857997	19462	10539	4495722	13915330
Europe	chr5	19500001	19520000	0.0038506244046649	19145	105493	27396336	83223474
Japan	chr5	19500001	19520000	0.0037781373204124	19145	16708	4422285	13688885
Europe	chr5	19520001	19540000	0.0030916125092741	19446	86031	27827226	84531762
Japan	chr5	19520001	19540000	0.0040916949278566	19446	18380	4492026	13903890
Europe	chr5	19540001	19560000	0.0027172190875288	19539	75974	27960204	84936138
Japan	chr5	19540001	19560000	0.0040202098352345	19539	18145	4513446	13970448
Japan	chr5	19560001	19580000	0.0052628690422381	19405	23590	4482346	13874784
Europe	chr5	19560001	19580000	0.0072409556567677	19405	201069	27768296	84353794
Europe	chr5	19580001	19600000	0.0022673261363711	19702	63924	28193562	85644594
Japan	chr5	19580001	19600000	0.0014506185453297	19702	6602	4551162	14086930
Europe	chr5	19600001	19620000	0.0085027088764223	19256	234295	27555336	83705832
Japan	chr5	19600001	19620000	0.0076363765531518	19256	33967	4448052	13768124
Europe	chr5	19620001	19640000	0.0045586196550997	19393	126508	27751383	84301371
Japan	chr5	19620001	19640000	0.0026757992518834	19393	11987	4479783	13865995
Europe	chr5	19640001	19660000	0.0033321993387939	19467	92826	27857277	84623049
Japan	chr5	19640001	19660000	0.0019328969860638	19467	8692	4496877	13918905
Europe	chr5	19660001	19680000	0.0042809262036314	19598	120057	28044632	85192612
Japan	chr5	19660001	19680000	0.0013182721622358	19598	5968	4527138	14012570
Japan	chr5	19680001	19700000	0.0033418328573196	19339	14929	4467309	13827385
Europe	chr5	19680001	19700000	0.007592656370617	19339	210120	27674109	84066633
Europe	chr5	19700001	19720000	0.0044060538763966	19573	123409	28008963	85083831
Japan	chr5	19700001	19720000	0.0024722633418285	19573	11178	4521363	13994695
Japan	chr5	19720001	19740000	0.0015558808473058	19137	6878	4420647	13682955
Europe	chr5	19720001	19740000	0.0049550590596488	19137	135694	27384941	83188645
Japan	chr5	19740001	19760000	0.0014805982886363	19236	6579	4443474	13753782
Europe	chr5	19740001	19760000	0.0034497657112833	19236	94960	27526507	83619101
Japan	chr5	19760001	19780000	0.002213404793983	19298	9867	4457838	13798070
Europe	chr5	19760001	19780000	0.0045269779845485	19298	125014	27615332	83888512
Japan	chr5	19780001	19800000	0.001683600726121	19426	7555	4487406	13889590
Europe	chr5	19780001	19800000	0.0037077829194922	19426	103071	27798553	84444875
Europe	chr5	19800001	19820000	0.0028684836916264	19666	80725	28142046	85488102
Japan	chr5	19800001	19820000	0.0009199079167552	19666	4179	4542846	14061190
Europe	chr5	19820001	19840000	0.0035612299870325	19382	98773	27735642	84253554
Japan	chr5	19820001	19840000	0.002091466130265	19382	9364	4477242	13858130
Europe	chr5	19840001	19860000	0.0028328509446817	19516	79114	27927343	84836105
Japan	chr5	19840001	19860000	0.0014018911333934	19516	6320	4508196	13953940
Europe	chr5	19860001	19880000	0.0044232583523056	19540	123682	27961740	84940380
Japan	chr5	19860001	19880000	0.0034658620124331	19540	15644	4513740	13971100
Europe	chr5	19880001	19900000	0.0026521996684348	19565	74255	27997515	85049055
Japan	chr5	19880001	19900000	0.002384547899498	19565	10777	4519515	13988975
Europe	chr5	19900001	19920000	0.0114608076141567	18853	309194	26978378	81954256
Japan	chr5	19900001	19920000	0.0072802955102854	18853	31706	4355043	13479895
Europe	chr5	19920001	19940000	0.0029292247255686	19784	82929	28310904	86001048
Japan	chr5	19920001	19940000	0.0008785358057497	19784	4015	4570104	14145560
Europe	chr5	19940001	19960000	0.004061189205159	19651	114203	28120581	85422897
Japan	chr5	19940001	19960000	4.86850519927717e-05	19651	221	4539381	14050465
Europe	chr5	19960001	19980000	0.0014674520185448	19695	41358	28183545	85614165
Japan	chr5	19960001	19980000	0.0003140973438003	19695	1429	4549545	14081925
Japan	chr5	19980001	20000000	0.0009553864621849	19416	4285	4485096	13882440
Europe	chr5	19980001	20000000	0.0099802737658362	19416	277285	27783306	84402342
Japan	chr5	20000001	20020000	0.0006011271411682	19480	2705	4499880	13928200
Europe	chr5	20000001	20020000	0.0068398916913116	19480	190668	27875880	84679560
Japan	chr5	20020001	20040000	0.0001326565847662	19482	597	4500342	13929630
Europe	chr5	20020001	20040000	0.0046845011873204	19482	130598	27878742	84688254
Japan	chr5	20040001	20060000	0.0001121617662971	19684	510	4547004	14074060
Europe	chr5	20040001	20060000	0.0040947814036195	19684	115341	28167804	85566348
Japan	chr5	20060001	20080000	0.000310861105019	19719	1416	4555089	14099085
Europe	chr5	20060001	20080000	0.0023018731131871	19719	64954	28217889	85718493
Japan	chr5	20080001	20100000	0.0002038861778584	19364	912	4473084	13845260
Europe	chr5	20080001	20100000	0.0136729101666425	19364	378839	27707269	84177923
Japan	chr5	20100001	20120000	0.0001147140395477	19397	514	4480707	13868855
Europe	chr5	20100001	20120000	0.0149445157776789	19397	414804	27756269	84319597
Japan	chr5	20120001	20140000	0.0001668922926346	19532	753	4511892	13965380
Europe	chr5	20120001	20140000	0.0027998276368633	19532	78256	27950292	84905604
Europe	chr5	20140001	20160000	0.0063677162064621	19456	177287	27841536	84575232
Japan	chr5	20140001	20160000	7.275824504442926e-05	19456	327	4494336	13911040
Europe	chr5	20160001	20180000	0.002139164975961	19789	60577	28318059	86022783
Japan	chr5	20160001	20180000	9.209716622925982e-05	19789	421	4571259	14149135
Europe	chr5	20180001	20200000	0.0042709450489437	19450	118873	27832950	84549150
Japan	chr5	20180001	20200000	0.0001431130994112	19450	643	4492950	13906750
Europe	chr5	20200001	20220000	0.0064062896234912	19180	175826	27445840	83376200
Japan	chr5	20200001	20220000	0.0001363252666693	19180	604	4430580	13713700
Europe	chr5	20220001	20240000	0.0029061663839839	19586	81452	28027301	85140607
Japan	chr5	20220001	20240000	0.0005134421043744	19586	2323	4524366	14003990
Europe	chr5	20240001	20260000	0.0090016207624159	19067	245562	27279754	82889372
Japan	chr5	20240001	20260000	0.0001496204884257	19067	659	4404477	13632905
Europe	chr5	20260001	20280000	0.0032296360718697	19612	90639	28064772	85253364
Japan	chr5	20260001	20280000	0.0006880229702991	19612	3117	4530372	14022580
Europe	chr5	20280001	20300000	0.0039055675858222	19557	109299	27985433	85014913
Japan	chr5	20280001	20300000	0.0009400869962305	19557	4247	4517667	13983255
Japan	chr5	20300001	20320000	0.0003134710942097	19251	1394	4446981	13764465
Europe	chr5	20300001	20320000	0.0059977099758419	19251	165226	27548181	83684097
Japan	chr5	20320001	20340000	9.085701432770797e-05	19535	410	4512585	13967525
Europe	chr5	20320001	20340000	0.0044320099904899	19535	123895	27954585	84918645
Europe	chr5	20340001	20360000	0.0051997189333405	19593	145787	28037477	85170877
Japan	chr5	20340001	20360000	9.279752045025356e-05	19593	420	4525983	14008995
Europe	chr5	20360001	20380000	0.0056256613262515	19737	158888	28243435	85796951
Japan	chr5	20360001	20380000	0.0001930143289012	19737	880	4559247	14111955
Japan	chr5	20380001	20400000	0.0001137542195705	19789	520	4571259	14149135
Europe	chr5	20380001	20400000	0.0030146133956426	19789	85368	28318059	86022783
Japan	chr5	20400001	20420000	0.0014263583465578	19248	6342	4446288	13762320
Europe	chr5	20400001	20420000	0.0043802179326154	19248	120648	27543835	83671109
Europe	chr5	20420001	20440000	0.0031044885271579	19692	87482	28179199	85601177
Japan	chr5	20420001	20440000	0.0017793500426041	19692	8094	4548852	14079780
Europe	chr5	20440001	20460000	0.0047665132083825	19741	134651	28249371	85814127
Japan	chr5	20440001	20460000	0.0032382557583915	19741	14767	4560171	14114815
Europe	chr5	20460001	20480000	0.0056283145661204	19461	156740	27848479	84597179
Japan	chr5	20460001	20480000	0.0065086735599568	19461	29259	4495386	13914720
Europe	chr5	20480001	20500000	0.0056327375531057	19529	157408	27945204	84893358
Japan	chr5	20480001	20500000	0.0036471626701495	19529	16453	4511178	13963256
Europe	chr5	20500001	20520000	0.0038150104378222	19423	106033	27793633	84432461
Japan	chr5	20500001	20520000	0.0024695138735194	19423	11080	4486713	13887445
Europe	chr5	20520001	20540000	0.009902462979569	19312	273654	27634943	83949793
Japan	chr5	20520001	20540000	0.0086708266729073	19312	38681	4461051	13808101
Japan	chr5	20540001	20560000	0.0021329707217415	19770	9741	4566870	14135550
Europe	chr5	20540001	20560000	0.0021010665278232	19770	59441	28290870	85940190
Japan	chr5	20560001	20580000	0.0022261701388797	19796	10180	4572876	14154140
Europe	chr5	20560001	20580000	0.0028162872762696	19796	79780	28328076	86053212
Europe	chr5	20580001	20600000	0.0067593430479509	19449	188121	27831255	84545067
Japan	chr5	20580001	20600000	0.0081906219971299	19449	36797	4492577	13906177
Japan	chr5	20600001	20620000	0.0054041630429097	19532	24383	4511892	13965380
Europe	chr5	20600001	20620000	0.0063789678567898	19532	178293	27950133	84905763
Japan	chr5	20620001	20640000	0.0017429364861389	19860	7996	4587660	14199900
Europe	chr5	20620001	20640000	0.0017745462120236	19860	50432	28419660	86331420
Japan	chr5	20640001	20660000	0.0044127051087607	19395	19770	4480245	13867425
Europe	chr5	20640001	20660000	0.0079770444329042	19395	221396	27754139	84310171
Japan	chr5	20660001	20680000	0.0038011579422622	19560	17175	4518360	13985400
Europe	chr5	20660001	20680000	0.0036355016512827	19560	101759	27990360	85027320
Europe	chr5	20680001	20700000	0.0047643484285862	19179	130758	27445096	83371166
Japan	chr5	20680001	20700000	0.0045462076263248	19179	20141	4430286	13713048
Europe	chr5	20700001	20720000	0.0031208914086255	19571	87404	28006101	85075137
Japan	chr5	20700001	20720000	0.0038091964411518	19571	17221	4520901	13993265
Europe	chr5	20720001	20740000	0.0030169122981453	19682	84971	28164889	85557707
Japan	chr5	20720001	20740000	0.0025315943413697	19682	11510	4546542	14072630
Japan	chr5	20740001	20760000	0.0063932444626044	19071	28164	4405275	13635891
Europe	chr5	20740001	20760000	0.0107806802745717	19071	294196	27289187	82903051
Europe	chr5	20760001	20780000	0.0063897305238029	19728	180387	28230768	85757616
Japan	chr5	20760001	20780000	0.0064364535167454	19728	29332	4557168	14105520
Europe	chr5	20780001	20800000	0.0067567337830425	19525	188785	27940275	84875175
Japan	chr5	20780001	20800000	0.0062903038063089	19525	28371	4510275	13960375
Europe	chr5	20800001	20820000	0.0070716023619505	19460	196924	27847154	84592726
Japan	chr5	20800001	20820000	0.0076100158833971	19460	34209	4495260	13913900
Europe	chr5	20820001	20840000	0.0067612513736245	19355	187265	27696796	84136394
Japan	chr5	20820001	20840000	0.0058034204550944	19355	25947	4470984	13838846
Europe	chr5	20840001	20860000	0.0067001520166581	19424	186235	27795638	84436234
Japan	chr5	20840001	20860000	0.0040849629502842	19424	18329	4486944	13888160
Europe	chr5	20860001	20880000	0.0066855735648039	19586	187380	28027513	85140395
Japan	chr5	20860001	20880000	0.0036604023635576	19586	16561	4524366	14003990
Japan	chr5	20880001	20900000	0.0034511626167319	19676	15686	4545135	14068361
Europe	chr5	20880001	20900000	0.0056065493702381	19676	157860	28156356	85531572
Europe	chr5	20900001	20920000	0.0001003447488946	19987	2870	28601397	86883489
Japan	chr5	20900001	20920000	5.544729615375536e-05	19987	256	4616997	14290705
Europe	chr5	20920001	20940000	0.0047576223763304	19443	132370	27822721	84518933
Japan	chr5	20920001	20940000	0.002655138578195	19443	11925	4491291	13901787
Europe	chr5	20940001	20960000	0.0019061441153757	19576	53397	28013097	85097031
Japan	chr5	20940001	20960000	0.0016797669024886	19576	7596	4522056	13996840
Europe	chr5	20960001	20980000	0.0053069473970866	18928	143741	27085439	82280545
